timestamp,j1,j2,j3,j4,j5,j6,x,y,z,rx,ry,rz
1772594798.4413133,0.0,-59.99971008300781,-99.9997329711914,-109.99968719482422,89.9997787475586,-0.00021755104535259306,171.82366943359375,-101.7205581665039,372.09246826171875,90.00086975097656,-0.00021755436318926513,-89.9997787475586
1772594798.550032,-0.00021755104535259306,-59.99992752075195,-99.99951934814453,-109.99968719482422,90.0,-0.00021755104535259306,171.82469177246094,-101.72013854980469,372.0932922363281,90.00086975097656,-3.304153395333742e-09,-90.0
1772594798.658218,-0.00021755104535259306,-59.99971008300781,-99.9997329711914,-109.99968719482422,89.9997787475586,-0.00043510209070518613,171.8232879638672,-101.72154998779297,372.09246826171875,90.00086975097656,-0.00021755766647402197,-89.9997787475586
1772594798.765606,-0.00021755104535259306,-59.99992752075195,-99.99951934814453,-109.99946594238281,90.0,-0.00021755104535259306,171.8257598876953,-101.72013854980469,372.09332275390625,90.00109100341797,-4.130190855988758e-09,-90.0
1772594798.8741045,-0.00021755104535259306,-59.99992752075195,-99.99951934814453,-109.99968719482422,90.0,-0.00043510209070518613,171.82469177246094,-101.72047424316406,372.0932922363281,90.00086975097656,-6.608303237953805e-09,-89.9997787475586
1772594798.9824827,0.0,-59.99971008300781,-99.99951934814453,-109.99968719482422,89.9997787475586,-0.00021755104535259306,171.82423400878906,-101.7205581665039,372.09393310546875,90.00109100341797,-0.00021755517809651792,-89.9997787475586
1772594799.091376,-0.00021755104535259306,-59.99971008300781,-99.99951934814453,-109.99968719482422,89.9997787475586,-0.00043510209070518613,171.8238525390625,-101.72154998779297,372.09393310546875,90.00109100341797,-0.00021755931084044278,-89.9997787475586
1772594799.200614,-0.0006526531651616096,-60.1352424621582,-99.94904327392578,-109.92963409423828,89.9997787475586,-0.00021755104535259306,172.8201141357422,-101.72252655029297,372.0409851074219,89.98607635498047,-0.0002174981782445684,-90.00043487548828
1772594799.310592,-0.00043510209070518613,-61.047000885009766,-99.55614471435547,-109.42034912109375,89.99956512451172,-0.00021755104535259306,179.86631774902344,-101.7229995727539,371.9915466308594,89.97650146484375,-0.0004350128583610058,-90.00021362304688
1772594799.4183307,0.0,-62.699302673339844,-98.77056884765625,-108.51881408691406,90.0,-0.00043510209070518613,192.7861785888672,-101.7198257446289,372.12701416015625,90.01131439208984,-8.590789946083532e-08,-89.99956512451172
1772594799.5259442,0.00021755104535259306,-64.37814331054688,-97.93778228759766,-107.67493438720703,90.0002212524414,-0.00021755104535259306,205.73362731933594,-101.7176284790039,372.1321105957031,90.00914001464844,0.00021751635358668864,-89.99956512451172
1772594799.6354785,0.00021755104535259306,-65.97801208496094,-97.0949935913086,-106.91960144042969,90.0,-0.00021755104535259306,218.04537963867188,-101.71865844726562,372.1310119628906,90.00740051269531,-2.8085276326805797e-08,-89.99956512451172
1772594799.7429626,0.00021755104535259306,-67.65728759765625,-96.16104888916016,-106.1797103881836,90.0002212524414,-0.00021755104535259306,230.9297332763672,-101.71753692626953,372.1083984375,90.00196075439453,0.0002175436238758266,-89.99956512451172
1772594799.8541422,0.00021755104535259306,-69.53410339355469,-95.05066680908203,-105.41653442382812,90.00043487548828,-0.00043510209070518613,245.30967712402344,-101.71674346923828,372.1044616699219,89.99869537353516,0.0004351120151113719,-89.99934387207031
1772594799.9631462,0.00021755104535259306,-71.1352767944336,-94.0501480102539,-104.80891418457031,89.9997787475586,-0.00021755104535259306,257.6049499511719,-101.7195816040039,372.1056213378906,90.00565338134766,-0.00021757252397947013,-89.99956512451172
1772594800.0728016,0.00021755104535259306,-72.48322296142578,-93.17515563964844,-104.34009552001953,90.0,-0.00021755104535259306,267.9015808105469,-101.71846771240234,372.0707702636719,90.00152587890625,-5.7822657772987895e-09,-89.99956512451172
1772594800.182015,-0.00043510209070518613,-72.95161437988281,-92.84839630126953,-104.18693542480469,90.0,0.0,271.5147399902344,-101.72120666503906,372.1594543457031,90.01305389404297,-3.5083545633527932e-15,-90.00043487548828
1772594800.2896755,-0.0010877553140744567,-73.57881164550781,-92.45049285888672,-103.99723815917969,89.99956512451172,-0.00021755104535259306,276.1569519042969,-101.72687530517578,371.9568786621094,89.97345733642578,-0.000435001275036484,-90.00086975097656
1772594800.3986304,-0.0006526531651616096,-74.95547485351562,-91.46651458740234,-103.57344818115234,89.99913024902344,-0.00043510209070518613,286.78240966796875,-101.72738647460938,372.1038818359375,90.00457000732422,-0.0008702388731762767,-90.0002212524414
1772594800.508302,0.00043510209070518613,-76.59711456298828,-90.27519989013672,-103.12789916992188,90.0002212524414,-0.00043510209070518613,299.2783508300781,-101.71647644042969,372.07440185546875,89.9997787475586,0.0002175527042709291,-89.99913024902344
1772594800.6166227,0.0006526531651616096,-78.21395111083984,-89.04277801513672,-102.73892211914062,90.00043487548828,-0.00021755104535259306,311.5960388183594,-101.71378326416016,372.10784912109375,90.00434875488281,0.00043508558883331716,-89.99913024902344
1772594800.726179,-0.00021755104535259306,-79.9097671508789,-87.69808959960938,-102.38235473632812,90.00043487548828,-0.00021755104535259306,324.4952087402344,-101.71856689453125,372.1334533691406,90.0097885131836,0.0004350649251136929,-90.0
1772594800.833892,0.0006526531651616096,-81.72435760498047,-86.2128677368164,-102.07125854492188,90.00086975097656,0.0,338.17138671875,-101.71099853515625,372.05828857421875,89.99151611328125,0.0008702041814103723,-89.99934387207031
1772594800.9459379,0.00043510209070518613,-83.62836456298828,-84.57514953613281,-101.79997253417969,90.00065612792969,-0.00021755104535259306,352.5794677734375,-101.71358489990234,372.0638122558594,89.99652099609375,0.000652666378300637,-89.99934387207031
1772594801.0546124,0.00043510209070518613,-85.09095764160156,-83.27397155761719,-101.64137268066406,90.0,-0.00021755104535259306,363.5852966308594,-101.71672058105469,372.0398864746094,89.99369049072266,2.395508325037099e-08,-89.99934387207031
1772594801.1639543,0.00021755104535259306,-86.04731750488281,-82.3876724243164,-101.55805206298828,90.0,-0.00021755104535259306,370.8186340332031,-101.71807861328125,372.1179504394531,90.0069580078125,-2.6433202293674185e-08,-89.99956512451172
1772594801.2740467,0.0,-86.43368530273438,-82.0380630493164,-101.53564453125,90.0,-0.00021755104535259306,373.6572570800781,-101.719482421875,372.05426025390625,89.99259948730469,2.808526922137844e-08,-89.9997787475586
1772594801.3828113,-0.00021755104535259306,-87.5120849609375,-81.01992797851562,-101.47233581542969,89.99956512451172,-0.00021755104535259306,381.74090576171875,-101.72308349609375,372.0703125,89.99565124511719,-0.00043508558883331716,-90.0
1772594801.4914427,-0.00021755104535259306,-89.26902770996094,-79.30475616455078,-101.41838073730469,89.99890899658203,-0.00021755104535259306,394.88214111328125,-101.72635650634766,372.15692138671875,90.0078353881836,-0.0010877849999815226,-90.0
1772594801.6016934,-0.00043510209070518613,-91.19239807128906,-77.3755111694336,-101.42534637451172,89.99956512451172,-0.00021755104535259306,409.13140869140625,-101.72473907470703,372.138916015625,90.00674438476562,-0.00043512770207598805,-90.0002212524414
1772594801.7095425,-0.00021755104535259306,-92.77420806884766,-75.73735046386719,-101.48278045654297,90.0,-0.00021755104535259306,420.772705078125,-101.72108459472656,372.11328125,90.00565338134766,-2.147697664156567e-08,-90.0
1772594801.8169577,0.00043510209070518613,-94.4534912109375,-73.94821166992188,-101.59786224365234,90.0002212524414,-0.00021755104535259306,433.0249938964844,-101.71511840820312,372.0689697265625,90.00043487548828,0.00021754940098617226,-89.99934387207031
1772594801.9245102,0.00043510209070518613,-96.24284362792969,-71.972412109375,-101.7795181274414,90.00086975097656,-0.00021755104535259306,445.99993896484375,-101.71179962158203,372.09149169921875,90.00521850585938,0.0008701843908056617,-89.99934387207031
1772594802.0337794,0.00043510209070518613,-98.15119934082031,-69.79951477050781,-102.05036926269531,90.0,-0.00043510209070518613,459.6326599121094,-101.7163314819336,372.1009216308594,89.99890899658203,8.26037105383648e-09,-89.99913024902344
1772594802.1426551,0.0010877553140744567,-99.46390533447266,-68.2738265991211,-102.27227020263672,90.00065612792969,-0.00021755104535259306,468.9007873535156,-101.70735931396484,372.043212890625,89.989990234375,0.0006526911165565252,-89.99869537353516
1772594802.2525094,-0.0006526531651616096,-99.88138580322266,-67.76019287109375,-102.3438491821289,90.0,-0.00021755104535259306,471.9298400878906,-101.72486114501953,372.1761474609375,90.01457214355469,-5.534451119615369e-08,-90.00043487548828
1772594802.3621404,0.00043510209070518613,-99.99407958984375,-67.65141296386719,-102.36603546142578,90.0,-0.00021755104535259306,472.6318359375,-101.71589660644531,371.9995422363281,89.98847198486328,4.377998052973453e-08,-89.99934387207031
1772594802.4726691,-0.00043510209070518613,-99.98798370361328,-67.64532470703125,-102.36320495605469,90.0002212524414,0.0,472.6419372558594,-101.72166442871094,372.0928649902344,90.00347900390625,0.00021755104535259306,-90.00043487548828
1772594802.580796,0.0008702041814103723,-99.74758911132812,-67.94859313964844,-102.32469940185547,90.00065612792969,-0.00043510209070518613,470.860107421875,-101.7094497680664,371.969482421875,89.97911834716797,0.0006528117228299379,-89.99869537353516
1772594802.6891584,0.00021755104535259306,-98.56999206542969,-69.31111145019531,-102.12433624267578,89.99956512451172,-0.00021755104535259306,462.5830993652344,-101.71987915039062,372.11749267578125,89.99456024169922,-0.0004350814560893923,-89.99956512451172
1772594802.7963946,0.0,-96.9235610961914,-71.19467163085938,-101.87567901611328,89.9997787475586,-0.00043510209070518613,450.8812561035156,-101.72089385986328,372.16741943359375,90.00608825683594,-0.00021759730589110404,-89.99956512451172
1772594802.9048436,-0.00021755104535259306,-95.10592651367188,-73.2250747680664,-101.66226196289062,90.0002212524414,-0.00021755104535259306,437.77838134765625,-101.7200698852539,372.1445007324219,90.00674438476562,0.00021752544853370637,-90.0
1772594803.0137763,0.0,-93.32722473144531,-75.1467056274414,-101.52215576171875,90.0,-0.00021755104535259306,424.8081359863281,-101.719482421875,372.1487731933594,90.00391387939453,-1.4868677844503964e-08,-89.9997787475586
1772594803.1222627,0.0,-91.45454406738281,-77.10161590576172,-101.43513488769531,90.0002212524414,-0.00043510209070518613,411.06939697265625,-101.71875,372.173828125,90.00870513916016,0.00021748496510554105,-89.99956512451172
1772594803.2305884,-0.00043510209070518613,-89.69107818603516,-78.89075469970703,-101.41251373291016,90.0,-0.00021755104535259306,398.0118103027344,-101.72250366210938,372.1304626464844,90.00565338134766,-2.147697664156567e-08,-90.0002212524414
1772594803.3398833,0.0,-87.96546173095703,-80.5787353515625,-101.44666290283203,90.0002212524414,-0.00021755104535259306,385.1842346191406,-101.7184066772461,372.1238098144531,90.00914001464844,0.00021751635358668864,-89.9997787475586
1772594803.4484124,-0.0006526531651616096,-86.64470672607422,-81.82965087890625,-101.51541137695312,90.0,-0.00021755104535259306,375.3088073730469,-101.72376251220703,372.1351623535156,90.01022338867188,-3.882376375941021e-08,-90.00043487548828
1772594803.557049,0.00021755104535259306,-86.30445861816406,-82.15445709228516,-101.53194427490234,89.9997787475586,-0.00021755104535259306,372.7651672363281,-101.71914672851562,372.08404541015625,90.00914001464844,-0.0002175857371184975,-89.99956512451172
1772594803.6655524,0.00043510209070518613,-85.55238342285156,-82.85061645507812,-101.5946044921875,90.0002212524414,-0.00021755104535259306,367.0916748046875,-101.71562194824219,372.06396484375,90.00239562988281,0.00021754196495749056,-89.99934387207031
1772594803.7741249,-0.00021755104535259306,-84.07478332519531,-84.16658782958984,-101.73296356201172,89.99956512451172,-0.00043510209070518613,356.0671081542969,-101.72332000732422,372.1697692871094,90.02567291259766,-0.0004352969990577549,-89.99978637695312
1772594803.8822026,0.0,-82.30543518066406,-85.70793151855469,-101.9798812866211,90.00086975097656,-0.00043510209070518613,342.6222839355469,-101.71552276611328,372.1471862792969,90.00674438476562,0.0008701529586687684,-89.99956512451172
1772594803.9910479,0.00021755104535259306,-80.58438873291016,-87.14616394042969,-102.25943756103516,89.9997787475586,0.0,329.6083984375,-101.7189712524414,372.1549377441406,90.010009765625,-0.00021755104535259306,-89.9997787475586
1772594804.098648,0.0,-78.97125244140625,-88.4477767944336,-102.57205963134766,90.00065612792969,-0.00043510209070518613,317.3677978515625,-101.71659851074219,372.12841796875,90.00891876220703,0.0006525854114443064,-89.99956512451172
1772594804.2075083,0.0,-77.2606430053711,-89.76678466796875,-102.96256256103516,90.00043487548828,-0.00021755104535259306,304.36273193359375,-101.71733856201172,372.14825439453125,90.010009765625,0.0004350641102064401,-89.9997787475586
1772594804.315707,0.0,-75.56069946289062,-91.02857971191406,-103.40419006347656,89.99956512451172,-0.00043510209070518613,291.4029235839844,-101.72196960449219,372.1253356933594,90.00652313232422,-0.00043515165452845395,-89.99956512451172
1772594804.4248111,-0.0006526531651616096,-73.92123413085938,-92.1894302368164,-103.8845443725586,90.0,-0.00021755104535259306,278.88543701171875,-101.72266387939453,372.1304626464844,90.0047836303711,-1.8172826798945607e-08,-90.00043487548828
1772594804.532707,-0.0006526531651616096,-73.17503356933594,-92.72113037109375,-104.12537384033203,90.0002212524414,-0.00043510209070518613,273.0906066894531,-101.72185516357422,371.9915771484375,89.97846221923828,0.00021771459432784468,-90.0002212524414
1772594804.6419575,0.00043510209070518613,-72.8221664428711,-92.93846130371094,-104.22283172607422,90.00043487548828,-0.00021755104535259306,270.5493469238281,-101.71527862548828,372.1408386230469,90.01653289794922,0.00043503931374289095,-89.99934387207031
1772594804.7506328,0.0,-71.82252502441406,-93.60198974609375,-104.55547332763672,90.00065612792969,-0.00021755104535259306,262.92608642578125,-101.71626281738281,372.1340637207031,90.02001190185547,0.0006525771459564567,-89.9997787475586
1772594804.8590775,-0.0008702041814103723,-70.04360961914062,-94.73020935058594,-105.2192153930664,90.00109100341797,-0.00021755104535259306,249.23867797851562,-101.7178955078125,372.1551818847656,90.0069580078125,0.0010877287713810802,-90.00065612792969
1772594804.968246,0.0,-69.02459716796875,-95.36067199707031,-105.6275634765625,90.0002212524414,0.0,241.35047912597656,-101.71807098388672,372.0896911621094,89.98716735839844,0.00021755104535259306,-90.0
1772594805.077202,-0.00021755104535259306,-68.73046875,-95.53776550292969,-105.73829650878906,90.0,-0.00021755104535259306,239.1286163330078,-101.72039031982422,372.08172607421875,89.99347686767578,2.4781119378758376e-08,-90.0
1772594805.1856186,-0.00043510209070518613,-68.67912292480469,-95.56256103515625,-105.75025939941406,90.0,-0.00021755104535259306,238.7958221435547,-101.72129821777344,372.12286376953125,90.00804901123047,-3.0563388264681635e-08,-90.0002212524414
1772594805.293815,0.00043510209070518613,-68.68064880371094,-95.56452178955078,-105.75004577636719,90.0,-0.00043510209070518613,238.79827880859375,-101.71800994873047,372.1031188964844,90.0047836303711,-3.6345650045177536e-08,-89.99913024902344
1772594805.4029653,0.0,-68.68238830566406,-95.56430053710938,-105.7496109008789,90.0002212524414,-0.00043510209070518613,238.80702209472656,-101.71875,372.0974426269531,90.00370025634766,0.00021752296015620232,-89.99956512451172
1772594805.5114317,-0.00021755104535259306,-68.69000244140625,-95.5640869140625,-105.74874114990234,90.0002212524414,-0.00021755104535259306,238.84083557128906,-101.71931457519531,372.0674133300781,89.9971694946289,0.0002175617846660316,-90.0
1772594805.6209466,0.00021755104535259306,-68.698486328125,-95.5640869140625,-105.74699401855469,90.0,-0.00043510209070518613,238.88279724121094,-101.71891784667969,372.0324401855469,89.99042510986328,7.269129298492771e-08,-89.99934387207031
